,ID,subscricao
10010,1a278f41-c6a8-47ea-bf4d-666c4869d1a6,0
10011,277019bc-b42e-4752-a9be-a51df1c354fe,0
10012,76b70cb3-67e3-4395-92cb-c502517e25e9,0
10013,3a14c5f4-737f-45e0-9e83-d625a516f7dc,0
10014,27a36e5f-c5d8-413c-acf4-02b88b118b73,1
10015,28265396-d796-4fd5-b51d-43875a4e8e21,0
10016,b69d43b3-1707-4b33-817c-48587b9be190,0
10017,de0b2b22-2836-43bf-995c-cc50ff5b145c,0
10018,e1e7f12b-f2d6-4cf5-9c46-68a68c0f56a2,0
10019,134fa468-355f-4265-bb99-129d8cf2d25b,0
10020,eff3f248-753e-4dc8-92e7-dc1f97a79583,0
10021,272172c9-29eb-495b-bf9f-8fbec1424239,0
10022,42465e1e-e806-4175-9a19-1210ebeebf29,0
10023,81a81edf-4459-49e7-9327-357842699dce,0
10024,ff19a463-909d-41ca-acea-e10107a1da19,0
10025,a1a172bc-1441-4a10-aea6-bedadf14dfa0,0
10026,26773870-a88a-4cb5-8db7-b503791b317c,0
10027,3b718bc0-d53e-4a52-82f5-7ad1d6128f22,0
10028,6a77bfb1-79fa-41e2-9c94-90315bfdd035,0
10029,e6ce924e-9f4e-484e-b7c7-3d55b72fa235,0
10030,fcec328a-d6f6-4466-80b8-a6f64d13cf03,0
10031,039e978f-1861-44da-b159-a006e40bafdb,0
10032,e5f45a74-8104-4dbb-a651-dcfb94aab0cd,1
10033,072dae07-aee5-4bb5-b628-37968e9c7d2c,0
10034,c4d55e7c-7120-434d-9fac-021f60a1d7c7,1
10035,65dce313-49a4-4f81-9e83-2003a25b3593,0
10036,42c6b1ac-deec-402f-b70e-9ae61d641c80,0
10037,6a40608f-c4d5-4490-a3c7-8be4251a17c8,0
10038,c3e05bb2-587e-4a7d-8150-fe8b838d97d5,0
10039,269dd6ba-83b9-48de-9d07-5018e55dc95c,1
10040,0de343a1-c2d4-41ff-9787-cc2869946c38,0
10041,7a291d28-5020-4d05-86ec-60fbec75a92d,0
10042,2aad2607-fea2-4703-b69f-ea0679db3900,0
10043,a5ebd4c1-3695-41fa-96bb-99ebe7836fb3,1
10044,5918f643-8ac1-4641-9d57-4a73e9bcd2fa,0
10045,74c42fbc-a309-4e4b-9af8-078d656a1f05,0
10046,93635580-c315-4438-b15c-5cbd13620dcf,0
10047,43320adb-87ee-46d3-b070-599ce95587b5,0
10048,3933eddb-bd33-46be-a283-9413a16c35ea,1
10049,0904ae49-30a6-4c1d-b5ea-49f865e0b205,0
10050,72b32857-d854-43c7-98e8-8c489ff68bd7,0
10051,69ea7c76-c5c9-4382-b41d-9f07f919066c,0
10052,00f6c6ef-b187-4e72-95bf-7f062cddc1e9,0
10053,29718f1b-7a7c-4a73-bf09-9cd2710d7574,0
10054,3043a4c4-961a-4af3-aa2e-61064c511ec3,0
10055,9736abc1-aa7c-4217-9647-8315cabc4f6e,0
10056,0df04db7-6629-4310-a525-357c6337edb1,0
10057,2ae6c6a7-f857-4888-bc2e-df07df2db1d7,0
10058,6b5e659e-b791-4f11-9726-979238813977,0
10059,2149f4dd-7f6f-4922-90db-70261690c416,0
10060,5a1e8632-ed42-4f56-912c-708a9c06ae63,0
10061,f4dc1115-0861-4ab4-8208-e89e24ab1770,0
10062,d5037f5a-4cd4-4808-b741-d5cf54dc59b8,0
10063,737df94c-50b8-4084-9769-59dfb803a096,0
10064,6270ea8a-49e5-49a7-b30a-36c63eaea574,0
10065,1c0120da-ee4f-4dea-8d77-0e3c94033423,0
10066,47f7b5a0-4f5d-4143-8ea6-e5957e670025,0
10067,fabcb4b1-4788-4ef7-8c56-ddf19a0cce78,0
10068,177986f1-08a9-4bb4-b506-e6720de212cd,1
10069,66cd7e2a-0d50-400a-bb41-b0032750e7f7,0
10070,0ee4ab3f-79c5-410c-b4f7-8e2cfe8fbb66,0
10071,23e7b58a-bdf5-4ceb-b113-7c4eec7f1d90,0
10072,21a2109a-e6bb-4953-b0b8-edf120e0226c,1
10073,97a987e1-f7c7-44d4-8be5-d7819c8f6e22,0
10074,3324824c-19b8-4e32-82fa-5b8006d67fcb,0
10075,53f885be-ecd1-45ab-9562-d81f8b657b35,0
10076,244aca0a-b96e-40c8-9933-811ff6254912,0
10077,f85cc881-cf63-416b-ad3b-18d22c5ec30d,0
10078,21ec213c-ef0e-445d-bad9-1e7b925ff43c,0
10079,840e0599-dc50-46e3-8c50-7ce3b4d14f98,0
10080,5d88a067-9944-4db1-a809-1c51028092c3,0
10081,5e36fdac-4034-4da3-a524-9204adcf46d1,0
10082,cef18c3b-22d6-4ee4-8ff4-0d33f183d500,0
10083,d17d7a92-9f25-4c12-bcc1-77d362b41d30,0
10084,35057f34-9627-48fd-9218-8e4b89ec9e18,0
10085,3d0a5d1f-ea9b-4248-9c36-bd2222eabe8f,0
10086,726835e6-63ed-4ea9-8767-b1831ec1f025,0
10087,f20fa7d4-7746-484e-979c-3c0ab8f69069,1
10088,ed7ea97a-6ad9-4399-9326-4bafb4945725,0
10089,f15b9468-b18b-4c54-befe-c903362de1e8,0
10090,fc97c34b-606c-4007-9c45-75b3da44269d,0
10091,77818372-8983-4208-86de-01c42ff9e1dc,0
10092,cd1fd7f4-ac86-46c8-b1b2-4ccb2593d936,0
10093,4c175f80-da91-49d3-93e9-01411218e418,0
10094,e1394acb-4aa9-471e-a3c0-8ae348c7c9be,0
10095,4fecdc23-b412-4e40-b796-efc87e77cb99,0
10096,e3730c6f-9257-4819-b339-716b0062f14f,0
10097,5a496db6-3f5a-4e57-892f-3a2280dcc9df,0
10098,2b7250c7-717a-4736-b41b-245a1a337d4b,0
10099,0c60f3c0-537f-43a4-9b21-94b479872657,0
10100,160fa7cf-ebfc-496f-acc4-04e771a45dca,1
10101,9a40db1d-e68a-4271-a355-42de37e78b14,0
10102,1d8eefbc-8337-483a-82b4-bd84590da3e6,0
10103,6de70410-f076-43be-af9c-b75096ae5d46,0
10104,34c274dd-2deb-474e-9788-c7e0c0c3d878,0
10105,fc3d52ef-734a-4e7f-add9-bc4376dcf3c6,0
10106,05aee54b-b46d-432c-a1d9-d4ca2e055d61,1
10107,fcbf0ae2-21cd-4421-96dd-30fa59dffa8b,0
10108,a05e68f0-bcec-427e-8342-887c227eb224,0
10109,16ac6120-15b6-4cbf-861e-21aba20eeeee,0
10110,35ef4efb-0d6b-458b-81b4-67a7ee2ba221,1
10111,e8bdefc4-9c3b-4646-8839-3555bee18c1e,1
10112,e1afdd72-0c8e-41e3-b91a-6998e22d72c0,0
10113,3bdd0034-da91-4625-9444-ce98542c1bde,0
10114,762a1cf7-65c4-4fac-a29f-4f20098320d0,0
10115,47dec6ea-fff7-4d80-87d6-a38b13df53fc,0
10116,e28045eb-f234-49fe-86f9-7fe690ed68d3,0
10117,3f69738a-1596-49e9-8b72-a77853a69063,0
10118,fc162f9a-59e0-415a-9f01-a74ee00b80a8,0
10119,813bcd74-df78-494d-bdfd-e3a75b480949,1
10120,983ebc4d-89de-474a-894e-ea5f36f29867,0
10121,5814641d-6902-49ab-8371-39c9248d0112,0
10122,ea62289f-85e7-464c-8e12-e3b44a28e384,0
10123,2c754804-c623-439c-b72b-939910174599,0
10124,6fb3d652-7b44-44ff-ba09-8d4bd7154edc,0
10125,6c4cd141-c987-46e2-94ca-da9459b0a541,0
10126,54070718-18af-4681-942a-1ba097bc76a8,0
10127,3d5e4849-101c-43ae-947d-465017de2657,0
10128,8eb9f9c1-bca3-4ad5-925f-149eb7c911f6,0
10129,9e77b67d-548d-475b-8080-da06d2d9339c,0
10130,2f783674-1856-4b7a-96ac-942abc46a36d,0
10131,5caf5928-c9b2-4ea7-893f-11118c9ed2d3,0
10132,34d0ad5c-3379-4675-9b0b-5032427f5bb0,0
10133,8fe06425-5b06-46c1-8cd6-7913c13988d0,0
10134,625b2c96-eeaa-4eb6-8de9-6ad5cee8bbfc,0
10135,2bdd5d2e-c8e5-4893-aa0b-ff84d4b88a09,0
10136,cfa899e7-8431-45ed-a952-062bdf29a904,0
10137,93a6f692-5c72-4fe3-b2c8-36fe15174701,0
10138,2b667ce7-26ee-4ce9-b2f4-fc6fbd072796,1
10139,c8f8aca3-f39a-4c53-86f0-59d936bc2fac,0
10140,e4aa7bcc-c563-4664-8338-b76a6381f60f,0
10141,7ccbec9e-1fac-430a-891d-02d4dfc944c5,0
10142,5635e03c-369b-454f-91c0-6de8bcb86f3b,0
10143,0331ac7c-48ef-4a92-8818-a0e5f7928e39,0
10144,66389b8d-9556-459d-9863-a3d51989f866,0
10145,5b2ffa30-8554-4969-8731-dde0580871b9,0
10146,eadabf2e-af10-4a39-b2b6-409d56534be1,0
10147,9ee63cb3-0371-4dfb-8332-6cedab2433c0,0
10148,51130878-ebc4-4d76-8b3f-e607bf57f560,0
10149,7031be56-a945-4000-8d63-f856567133c5,1
10150,9633c0ad-41f4-4e62-8821-b99407b56186,0
10151,7b0ce0c6-5b53-42e1-b29f-c217fa9e94af,0
10152,62837e7d-104a-4c58-a3c1-249a8d873b13,0
10153,30ce6e44-ad0f-4080-9769-ec69d5e8cb11,0
10154,fececd04-c19b-437b-bfd1-3e417449f5b3,0
10155,48a8ab41-069a-4754-aa8b-aac6279d9501,0
10156,77650884-5d00-4ddf-9a5e-f0ab928dfad2,0
10157,dc6e5638-d8dd-45f4-a61a-bd4aa5f58130,0
10158,6bae93bc-409b-4d3b-b060-17abe6312471,0
10159,7a847797-0617-43e3-a9e8-10659e788e0f,0
10160,60de212e-72af-4cbd-9458-a0e062959f37,0
10161,95fe965d-c929-4a27-a7f0-1505ec3da4e9,0
10162,46d92c14-88a0-4cdc-892d-b6388e67d9f9,0
10163,ab6be79d-de0f-417e-9da1-46b4a39042f6,0
10164,7741ed42-03af-4b70-8273-a55fe23c63e7,0
10165,bc87eebc-d629-4d3a-940d-d672ebcf9310,0
10166,4cd85d64-1f7c-4a46-92c8-6fbe1ea44ee6,0
10167,0d420376-461c-4329-aecf-3dc87b34100d,1
10168,11528098-07fa-46d2-9b0d-b06ec00970e3,1
10169,75129168-932d-401f-9e58-33576138957d,0
10170,5d5a1f83-8a84-4ef2-bad9-dbcff5dabc98,0
10171,8ff2e895-fbfb-4ead-bfdb-12210a4c1637,0
10172,e9e0a5dc-b9de-45be-adc0-7644b4e809e6,0
10173,0ffea836-7489-4c32-9a4c-4ee10cbeab27,0
10174,11f5d777-d8f8-4072-9713-a078036df6cb,0
10175,0c0ddfe9-a902-48dc-be46-f12c049ba9c5,0
10176,7a8f514a-f890-467f-981a-8d5f33994833,0
10177,19351f86-e10a-4089-936a-d196f7803a50,0
10178,49ef1d6a-95b9-4686-824d-b4a87e38fa7c,1
10179,d5bc3eec-0513-4806-854f-39047865c6dd,0
10180,f64a717d-d6eb-4b78-b912-6472a45a7eae,1
10181,4036f482-5767-4cb5-ab98-974c13c8b004,0
10182,03c93832-5ca8-409f-ad21-dbd56aaa925c,0
10183,dd792aae-6e01-4b46-9335-5228ea9b52f3,0
10184,13150240-98c0-43bc-a8e7-7a0c1f174bea,0
10185,5610ff7f-696c-46d4-8705-ed91ab86c153,0
10186,b0f974af-4f67-43b4-874d-cd9c86f43a00,0
10187,df4e6d65-0cec-47fa-96bc-02fd43676390,0
10188,e82e0b9e-34a2-400b-8e6e-8f7d08c83cac,0
10189,0f0e2830-191e-42a6-ad01-fdd61985b7fa,0
10190,8be79741-741b-4898-b9c6-5cf1f525b503,0
10191,c7b90de0-1025-4116-a401-c99bf2a2220e,0
10192,2c6b3928-4e88-43f6-a082-2c466deed038,0
10193,736ee579-ab36-4f64-a5be-9fb9566818d0,0
10194,05561bb0-d853-4c39-b923-b140a8861339,0
10195,4cf076c9-24db-4b4d-8312-f80847d6ec5a,0
10196,cb0b142c-e830-4b9e-bf0b-ab0173342c7a,0
10197,b651d453-67f4-4a7c-901d-c13759024175,0
10198,094cda29-a19c-4215-8ac0-3bd6b7f433fb,0
10199,4156d491-89dc-4f2f-bdb7-48340bfa6b32,0
10200,05cbd0b7-e518-48df-85be-8d4782da49aa,0
10201,a98aeb58-c8f5-47b8-b582-41d4c6fb9446,0
10202,e8cbb441-36d8-4cf3-818c-56e7cf817b94,0
10203,ff810091-16fe-4fea-ab42-03329053442c,0
10204,961c45af-2067-4af0-a24c-a7cd7ed3e3c9,1
10205,19ae91e5-6fcb-47b2-af7e-d42ccfc755f7,0
10206,7e4d476b-fe07-4ae5-ba67-8b6c12efa8a1,0
10207,74c0e332-7a0e-43ca-b127-ce512c63d975,1
10208,d328497a-4ce6-47d6-920c-dadaa93c8855,0
10209,9c70b520-c619-4789-8fda-7266583c87a8,1
10210,5eb3e0bd-0ae3-4a9c-9fc6-0df1774cb870,0
10211,79fd5d82-8cac-4dbb-a256-9627efd02e08,0
10212,54c33a5b-51b8-4c9d-b6e7-e9981fe19dc0,0
10213,f1a3266a-9b5e-44a5-b76b-504e06d81547,0
10214,afabee60-b5b9-41b4-bc69-6fcf95ae3254,0
10215,7bdd2672-6034-472f-8e85-55598e789f11,0
10216,1ccd1e57-33d1-47fb-ad49-86e108a20979,1
10217,bf6a2151-c6d0-45d4-8359-8788708cb10f,0
10218,7066415a-3e05-4ff8-ba0e-ba2f92f8b3cf,0
10219,fffbc2c4-1850-4702-88c8-fc78f743c4fb,0
10220,9293b183-a7b7-4b39-973b-0eefcbffeac9,0
10221,ef43a869-84c3-4fc3-aee2-d76f4b7272a8,0
10222,0761a29b-e411-4979-955d-91670015db89,0
10223,25b32ff5-e92d-46f2-a03e-4eb90c8a955b,0
10224,63a5ab06-c4a0-4be6-8099-a963c59c9f10,0
10225,391dbe5b-e409-4a44-9d30-94973d248e51,0
10226,07d5b8c6-73bd-409b-9370-8538657efcac,1
10227,32c0dd40-68a2-4636-a2f3-296ec0e8b6bf,0
10228,d8624729-1129-4732-bd74-43612c1caf62,0
10229,ebfa27bf-8c06-463a-80ba-770ebe1439a3,0
10230,2d642a5b-de76-4291-ac3b-d1ff3e22ad4c,0
10231,b24521b4-78f3-4c8a-845b-b2eca602dab6,0
10232,5a1f61d7-62c7-42dd-9938-9b8696435a78,1
10233,45e9790e-be59-4f50-a302-778809c09814,0
10234,6217b374-ff0f-4958-bfb7-3537bed90211,0
10235,3fb92b81-6de6-4f3f-b2b3-493dfd628e92,0
10236,40a677c8-9695-422b-bdd4-ee5eae5e4035,0
10237,7d3d488f-5c75-4dc0-bd0d-dccaefcf1a5b,1
10238,780abb90-16d3-448c-95b9-86b116a21fc3,0
10239,3ceb605c-3784-4d5b-b16a-ae68aacdbbfe,0
10240,4f2a84dc-ba2b-467f-8de8-22e156e73c53,0
10241,2f00c5c0-02fa-4ddf-9b93-52dc642c9bf5,0
10242,f3db1498-edde-4f37-b281-eec719b45652,0
10243,20243fd1-604b-4276-8861-ec8825aef094,0
10244,ceb21e58-c38a-48c1-a943-f67aa05d4cd8,0
10245,fa0d7809-6168-4fc5-9260-932d34eaecb0,0
10246,88409608-6db7-4c5a-89dc-c53b9c47145b,0
10247,a73b5b84-73b4-46dc-89e1-a4dabc29d3ac,0
10248,3878b8dc-d975-4879-9fe6-27ab1238092f,0
10249,4c4217bb-6989-4f23-9eed-5c25506bb2b9,0
10250,85a024df-eba9-4ef4-b77e-8c06d5f64b9b,0
10251,8c1a7f8d-bb58-422e-a017-dd4c5342656e,0
10252,8d609af9-8d78-4057-8e30-87db94d16d91,0
10253,b19f6c46-7d33-42eb-88a1-e8b59d242087,0
10254,dd5a7bbf-ab08-4907-861f-1edebad064d5,0
10255,305be219-c397-4584-b602-b169b22faa1e,0
10256,cbb05a4a-cb29-455c-86b8-12b89e7e5916,0
10257,b7aac32e-9856-4e5d-a99c-cf8ff5503828,0
10258,b06726f4-11a3-4e3d-956e-14bb483ff892,0
10259,b3307b1b-49b8-4829-9b73-38b4963bcef1,0
10260,c8ceefec-7673-441e-984d-6b31c95e1af4,0
10261,48f2c739-fd16-432f-b2ae-ef7999d8ce04,0
10262,37d200e7-76a6-45fc-aa16-9fc58c832725,0
10263,d5c71b56-831f-4484-8f68-cf5e869cb08b,0
10264,d6334117-b762-4c6c-8393-020fd6460007,0
10265,59426d93-7be2-4777-87fb-06c35fbe0a7d,1
10266,6b4d2e5a-ddf6-4871-b544-1ea0def5df8b,0
10267,0f97edac-0810-4ca2-8b50-168e86495c4d,0
10268,bd76bf22-8f32-481b-a9ae-136e46abc364,0
10269,6b5c55b7-7aff-4970-8aed-c7f5282b414d,1
10270,77b26c28-7435-4df6-b3e6-eeb49d38015c,0
10271,a0e2b027-920e-4558-9507-0fc7eaef6066,0
10272,de79f875-2b89-41a3-8cc7-ab015092e592,0
10273,ad73c0b6-bbc6-4609-ac5f-f610872ba80f,0
10274,7ae38c9c-7c8b-4521-ad2c-eab277677fef,0
10275,42ff3e8f-dc05-4c45-ae20-5ed3780d12bc,0
10276,f8f51082-91e4-4926-8845-77ac6c0d62a6,0
10277,e25bf0a1-9a92-40f2-923a-fc5e0f840944,0
10278,24cab8f9-635b-4f42-9f73-75858c2d2fae,0
10279,de386d00-7e17-4bf9-9f56-9b3208cd3ace,1
10280,7ce9a827-7ab8-4580-a568-3458b2a9c7c1,0
10281,b4588843-1854-470b-a767-ef362a872f2f,0
10282,db136c52-b016-4328-9db6-c288328f36ae,0
10283,5686bb4c-5d6a-405e-8056-394c63be85c0,0
10284,0c2e0372-5a0c-45e3-b3a5-a3e63ac16c70,0
10285,9293a37c-46b9-4313-8290-0f8fa455172f,1
10286,10847cf2-6f10-4e0d-afd5-e13feb25d133,0
10287,51fc6c11-b499-47c0-9200-54d5f65a07fd,0
10288,59aeb6b9-54e0-4607-b2a4-dfb717bb46ca,0
10289,c8285c5f-2e79-4690-bdb7-9df4aa32d912,0
10290,6c46be15-5abe-4b2a-ba6d-33576cc16cf3,0
10291,54850f15-1512-4155-bbb4-cfc962ac4804,0
10292,b4ddb7ae-ca04-4c27-81b4-7c7ab5380464,0
10293,e16919ec-3f6d-4b5a-bfbb-ebbec2d35dba,0
10294,e8623fc5-5dd4-47bc-8a8e-f3c3b220b154,0
10295,eadb8186-e44d-427f-91c6-34a0ffe789f8,0
10296,d69d145d-c214-41e5-95df-6e085c5c960e,0
10297,ff0b2df9-ab67-4e05-92bd-0c274e2860ef,0
10298,45e43706-9e58-409b-a33e-f5855af7a91b,1
10299,3bbf0a27-72d0-4871-b3cf-bf9f129a8de1,0
10300,1850740a-e71c-465f-88be-4b5b8876c50e,0
10301,26b4088a-4b40-4ee2-af09-42934f286826,0
10302,1fc6bf92-6ef7-41e3-b8b1-ab7cf4de99da,1
10303,fcaea876-675c-444e-8378-8ec2201e22be,0
10304,d68a42d9-da99-449f-ac9a-4e59b669d96b,0
10305,c182b9cf-bdc8-4311-9219-08fc98e7f26b,0
10306,22fb276d-aef7-4309-aea2-998b19a02267,1
10307,682e1d01-0270-4e7e-848d-ea137c86ab48,0
10308,4325729c-9388-4103-86bb-0f151954d6e4,0
10309,6bb854cc-e83a-463d-abd1-83ba6ed33759,1
10310,5eceae3c-8c93-4ae9-b546-9821be354e6b,0
10311,957760be-b435-4531-a6da-bc2d422edc8c,0
10312,95891706-a865-4c1a-b9fd-e73a2ecd70f8,0
10313,77ea9f62-a629-4fcb-a785-36739816a3f5,1
10314,c5b27716-39e0-4223-b67b-b898de66cb38,0
10315,d91366bf-ba7d-4d49-b88a-d0614aaa68a6,0
10316,d3a1d0e3-d684-40b0-9377-2bd19c36fc17,0
10317,327934d5-1bdc-4a37-b549-446fe597e142,0
10318,6b8b241c-c7d8-4a79-8612-c47e94b100fc,0
10319,571e9c10-8297-4960-a87d-3418d04d869c,0
10320,a7a54c48-7e53-4f8f-bd79-1a6960b7c322,0
10321,62215360-f6ea-416f-9e88-8470f5ddfe93,0
10322,501d428f-890d-442e-b0e3-f84a61ab9496,0
10323,e2a27df3-a5a4-43af-b832-37ba89e33bc6,0
10324,c41f9801-525d-49e9-ad71-86c6c817709d,0
10325,e9ef92d1-7d27-4982-80b2-c0a34ec56d43,0
10326,b5531327-ca6f-42bf-8924-9494c65dc226,0
10327,ffc800de-a76f-4fad-885e-618c2cd2fee5,0
10328,ed282ee2-4c1e-4b4c-98b3-2548240b30ce,0
10329,b4700597-dd56-46ac-88dc-92bf81abb4e7,0
10330,c6b1a5ae-97bf-4240-ad97-8be50373ff49,0
10331,383b4a7b-5f39-4202-ad0c-735705362d32,0
10332,f67aba72-8aaf-473d-a733-2e6852fa2509,0
10333,0984f1eb-5a35-4da8-8108-a0897a1fd870,0
10334,abdba731-41c3-4e57-b3d7-5a1b4cfbfa58,0
10335,244cf35e-ea4c-4b98-8155-8636c20da60c,0
10336,5ba72560-bbec-4be7-9afb-5a4d53d848b7,0
10337,9157e407-c932-4045-a4e5-9a9b8bc569ef,0
10338,2abd4db0-d092-4c99-a23f-d393b0259a2d,0
10339,0a3a0ab7-f97b-43c0-8f1f-d3dad8307003,0
10340,2bb1fab0-623f-4e96-9b7a-921766163222,0
10341,e5ea8b67-8ef0-41c9-b199-0947cadd990e,0
10342,1e633d7b-c7b6-4348-8381-bec3b9036be8,0
10343,af6e1b71-2226-4886-9b18-57b5145dd802,0
10344,6e7fd938-d9aa-4b85-973e-fd3cd75b12c5,0
10345,26a80eb5-ca0f-4221-89a9-a415ba50464b,0
10346,6d8a1c84-6587-44e3-8df9-e87be9ff0c08,0
10347,f3c09c6f-b9ef-4658-a1ff-098ec7d1fa7c,1
10348,7e496991-3d19-4561-b75f-7ab4aa3d7dcd,0
10349,32258df4-189b-472c-8f20-80674778aa46,0
10350,67dc83a3-a7ee-4b0e-ba3e-12c1cbb3b8eb,0
10351,78d88918-4c5a-40b3-8da1-ff2ae0d93a1e,1
10352,4ffb6a9e-de2b-4f7b-b44d-d253cd7328af,1
10353,f3c8b960-e217-40e9-ba2b-c02728943bfd,0
10354,dfc7d24e-d806-4e9a-a446-0c81308b8c03,0
10355,50687373-b213-4121-a470-00ed6d62a73c,0
10356,d99e0e37-6039-419f-b575-e02fa81f28c4,0
10357,cbf313cc-69ce-4241-be47-bd69253f3276,0
10358,248af751-f949-4e9d-9db6-fa19096c5a87,0
10359,de2df109-34b4-48e3-8bd1-453546da021a,0
10360,508c74b7-e650-4f73-9de7-e37c789acb55,0
10361,fd9d74ac-30cc-4fed-92dc-aa3b54390fb1,0
10362,14457343-ed01-4c9a-ad90-bf966a8a25d8,0
10363,8e4629f9-29d8-4bee-a97f-16262885d033,0
10364,d1d4db66-72fb-49d0-9355-35f35e8a6bf3,0
10365,4e5bed01-c895-4e1b-bf06-e9e0b73b409f,0
10366,97c6e70a-4eb6-4530-9d3d-dbe497d65a1f,0
10367,70c21e18-84a7-4453-8005-b97cecbbf49f,0
10368,7a763de1-cb23-4722-9948-4d3c5def9cf7,0
10369,e0abbd33-a2ad-421f-875c-4da96668c893,0
10370,a4cb365c-dd3b-436d-b148-c774dc934c54,0
10371,8f84ac05-1c83-4279-820d-28892c92738d,0
10372,d7229a5f-6113-424d-a148-8c8a057f5199,0
10373,24c60922-5485-4772-8b3f-662d8cf37a7d,0
10374,259ed76b-d059-4f98-9969-4c296f11a963,0
10375,b9b0a4f4-d3ed-4296-a2da-1e94582ee6aa,0
10376,44ad043e-f1d6-491b-b0bb-6d0e02403c01,0
10377,83cf5156-5961-48d6-863e-d4a3002fb3b0,0
10378,d2bc72bb-566a-4267-81db-d9acf040ccf8,0
10379,b08bcb03-9ec4-485e-9685-12b3eb990b67,0
10380,83c0195c-940b-415f-b7af-41b1c9dfa20e,1
10381,5a62df1d-58fa-4999-a648-050f4f75aa4c,0
10382,b94cb5a3-735e-4c88-82ca-4e4f1a3159f7,0
10383,a34da9b7-75a0-40fd-a5ab-15f7c0e14248,0
10384,b9959dec-fc1d-4625-971b-f42238f77a1e,0
10385,f8bc7105-2de0-42c8-bb4f-8a1358895d3e,0
10386,7ffcb0a7-4a62-49e0-8aca-d034cbff7637,0
10387,b7c129ad-c98b-4a29-8a02-a7a05d98b492,0
10388,e6606f94-41f4-4ad1-89cc-458edca845db,0
10389,53937490-533c-4fbe-a185-0acd59b8d347,0
10390,759c9058-5c3d-4e04-aec2-1667c572ef49,0
10391,7a0fa9af-8af4-42ef-8cf0-aa6d6df4769e,0
10392,54ab2eb0-146f-4dd7-adfc-d0bdcf6875ec,0
10393,734589b6-15ee-469d-b90d-80eb3b5a7711,0
10394,6e60d85e-f209-4fbe-b0b9-bf368a54e57a,1
10395,3beb4931-7293-45b7-9cf9-02704783b469,0
10396,0d1906ab-18e0-430d-bd55-a414a34263b6,0
10397,91715416-11f9-436d-8227-f64904e8d194,1
10398,2f736fe0-c43b-4a4c-8a95-1cc0c7e732b5,0
10399,8d33afc6-7b33-464b-9c67-0eeef25be3dc,0
10400,6f9dd7ac-a0a0-494a-a668-91af6b9143ef,0
10401,d7118591-dc97-4261-a7fd-9cb7e497e754,0
10402,e411c2cc-86fb-4b7f-b471-0244422b264b,0
10403,fd9fbe21-3af8-4a9a-8395-af2089f150d8,0
10404,10201eb3-8c60-4757-9ed9-4d905399285e,0
10405,0b6b395f-e446-492c-9046-0d751c9685d6,0
10406,f6953ee8-425c-44c9-beec-6ef4cac2131a,0
10407,547879a8-d264-4e6d-9aff-1e6d22e2433f,0
10408,f809f4c7-f782-4757-8235-83f5b5fef58b,0
10409,57f4dda0-0348-436c-81fb-d8843e1204b0,0
10410,7ee06b57-012b-48f3-96e8-1ac1a6f19868,0
10411,fa7b997a-65c1-4445-bb19-f90ae2313c70,0
10412,66ea8e71-f667-4fe5-bc00-281b44a61008,0
10413,78c37929-d619-4bcb-8624-c4ad64a1525c,0
10414,4e2bb5fc-c81f-4a33-89ac-c199d5730645,0
10415,16f1a4cf-5d57-4a40-a8ab-473441f9de54,0
10416,d24bf8ea-3ae5-43d0-8eb9-a00e1a683469,0
10417,f8674036-90c3-4fad-8fe4-e5b814fec25e,0
10418,b79b8974-225d-4cf3-b510-6c0a64357dad,0
10419,a3c1b96a-b5ee-4fcd-bdf6-defeb2dadd08,0
10420,81d0ffcb-4282-43f0-91bb-f1ac275eb99c,0
10421,6000be0d-9e31-4d4f-aea1-75022a22db4a,1
10422,442fdbb7-07ae-4634-bce3-035cf2db3e7f,0
10423,95489300-a49d-4f32-8efa-ddb681ef6a09,0
10424,095cc9e1-fae4-4a23-90a3-edb01122aef0,0
10425,16275c4d-7303-49f3-994d-d973fbfb0223,0
10426,16f903f9-1dc2-41b0-814a-78a9bb296af6,0
10427,15e65408-f35f-400b-83b5-5a1f9a029b74,0
10428,414e2604-00e1-4515-923c-f77ec0682878,0
10429,5e1c757e-c814-47be-a391-8919e314af63,0
10430,40fc30d8-2c0f-45e8-976d-87b238bf8224,0
10431,48a8a3ce-9625-4afb-8bef-e2a0d21baff1,0
10432,2aa4f466-db10-47ae-b34e-0bed48693ea7,0
10433,928289a4-3cd4-447a-aff8-a71e67bcf4ce,0
10434,b219d624-8629-4d07-9b75-5a40443de275,0
10435,91c0bbc0-995d-4db6-991b-7378007cb146,0
10436,f4c4f24d-1992-4b0c-b6f3-4c31a4d83d5d,0
10437,edf757de-8c43-4e2e-95e5-5ea869c6706b,1
10438,f2094c56-520b-4b4e-b3f3-1debd2d0929e,1
10439,13c73a3f-d05b-401a-91d5-914ae2230b47,0
10440,cc93db86-5517-4d42-849b-d2c932d97d0b,0
10441,f2d46405-4c17-48f1-a6e0-3f116f972139,0
10442,03e87ed9-8108-4591-b28b-a893bf1d49e8,0
10443,35e736d1-0d0a-450e-8954-ee858b4b603e,0
10444,1ed9830b-048a-4884-8a54-2c68c1842cb0,0
10445,cbf92976-d9bf-4fa2-ba8d-42064e30940f,0
10446,2bfb3273-2742-4bd7-bb67-5851971d126c,0
10447,1871eea8-6467-47a2-bad7-d2bcb52c8b1e,0
